school,date,count,school_year,month
UF,2010-10-28,1,2010-2011,2010-10
UF,2010-10-29,1,2010-2011,2010-10
UF,2010-11-01,1,2010-2011,2010-11
UF,2010-11-02,1,2010-2011,2010-11
UF,2010-11-03,1,2010-2011,2010-11
UF,2010-11-04,1,2010-2011,2010-11
UF,2010-11-05,1,2010-2011,2010-11
UF,2010-11-08,1,2010-2011,2010-11
UF,2010-11-09,1,2010-2011,2010-11
UF,2010-11-10,1,2010-2011,2010-11
UF,2010-11-12,1,2010-2011,2010-11
UF,2010-11-15,1,2010-2011,2010-11
UF,2010-11-16,1,2010-2011,2010-11
UF,2010-11-17,1,2010-2011,2010-11
UF,2010-11-18,1,2010-2011,2010-11
UF,2010-11-19,1,2010-2011,2010-11
UF,2010-11-22,1,2010-2011,2010-11
UF,2010-11-23,1,2010-2011,2010-11
UF,2010-11-24,1,2010-2011,2010-11
UF,2010-11-29,1,2010-2011,2010-11
UF,2010-11-30,1,2010-2011,2010-11
UF,2010-12-01,1,2010-2011,2010-12
UF,2010-12-02,1,2010-2011,2010-12
UF,2010-12-03,1,2010-2011,2010-12
UF,2010-12-06,1,2010-2011,2010-12
UF,2010-12-07,1,2010-2011,2010-12
UF,2010-12-08,1,2010-2011,2010-12
UF,2010-12-09,1,2010-2011,2010-12
UF,2011-01-05,1,2010-2011,2011-01
UF,2011-01-06,1,2010-2011,2011-01
UF,2011-01-07,1,2010-2011,2011-01
UF,2011-01-10,1,2010-2011,2011-01
UF,2011-01-11,1,2010-2011,2011-01
UF,2011-01-12,1,2010-2011,2011-01
UF,2011-01-13,1,2010-2011,2011-01
UF,2011-01-14,1,2010-2011,2011-01
UF,2011-01-18,1,2010-2011,2011-01
UF,2011-01-19,1,2010-2011,2011-01
UF,2011-01-20,1,2010-2011,2011-01
UF,2011-01-21,1,2010-2011,2011-01
UF,2011-01-24,1,2010-2011,2011-01
UF,2011-01-25,1,2010-2011,2011-01
UF,2011-01-26,1,2010-2011,2011-01
UF,2011-01-27,1,2010-2011,2011-01
UF,2011-01-28,1,2010-2011,2011-01
UF,2011-02-01,1,2010-2011,2011-02
UF,2011-02-02,1,2010-2011,2011-02
UF,2011-02-03,1,2010-2011,2011-02
UF,2011-02-04,1,2010-2011,2011-02
UF,2011-02-07,1,2010-2011,2011-02
UF,2011-02-08,1,2010-2011,2011-02
UF,2011-02-09,1,2010-2011,2011-02
UF,2011-02-10,1,2010-2011,2011-02
UF,2011-02-11,1,2010-2011,2011-02
UF,2011-02-14,1,2010-2011,2011-02
UF,2011-02-15,1,2010-2011,2011-02
UF,2011-02-16,1,2010-2011,2011-02
UF,2011-02-17,1,2010-2011,2011-02
UF,2011-02-18,1,2010-2011,2011-02
UF,2011-02-21,1,2010-2011,2011-02
UF,2011-02-22,1,2010-2011,2011-02
UF,2011-02-23,1,2010-2011,2011-02
UF,2011-02-24,1,2010-2011,2011-02
UF,2011-02-25,1,2010-2011,2011-02
UF,2011-02-28,1,2010-2011,2011-02
UF,2011-03-01,1,2010-2011,2011-03
UF,2011-03-02,1,2010-2011,2011-03
UF,2011-03-03,1,2010-2011,2011-03
UF,2011-03-04,1,2010-2011,2011-03
UF,2011-03-14,1,2010-2011,2011-03
UF,2011-03-15,1,2010-2011,2011-03
UF,2011-03-16,1,2010-2011,2011-03
UF,2011-03-17,1,2010-2011,2011-03
UF,2011-03-18,1,2010-2011,2011-03
UF,2011-03-21,1,2010-2011,2011-03
UF,2011-03-22,1,2010-2011,2011-03
UF,2011-03-23,1,2010-2011,2011-03
UF,2011-03-24,1,2010-2011,2011-03
UF,2011-03-25,1,2010-2011,2011-03
UF,2011-03-28,1,2010-2011,2011-03
UF,2011-03-29,1,2010-2011,2011-03
UF,2011-03-30,1,2010-2011,2011-03
UF,2011-03-31,1,2010-2011,2011-03
UF,2011-04-01,1,2010-2011,2011-04
UF,2011-04-04,1,2010-2011,2011-04
UF,2011-04-05,1,2010-2011,2011-04
UF,2011-04-06,1,2010-2011,2011-04
UF,2011-04-08,1,2010-2011,2011-04
UF,2011-04-11,1,2010-2011,2011-04
UF,2011-04-12,1,2010-2011,2011-04
UF,2011-04-13,1,2010-2011,2011-04
UF,2011-04-14,1,2010-2011,2011-04
UF,2011-04-15,1,2010-2011,2011-04
UF,2011-04-18,1,2010-2011,2011-04
UF,2011-04-19,1,2010-2011,2011-04
UF,2011-04-20,1,2010-2011,2011-04
UF,2011-05-10,1,2010-2011,2011-05
UF,2011-05-12,1,2010-2011,2011-05
UF,2011-05-17,1,2010-2011,2011-05
UF,2011-05-19,1,2010-2011,2011-05
UF,2011-05-24,1,2010-2011,2011-05
UF,2011-05-26,1,2010-2011,2011-05
UF,2011-05-31,1,2010-2011,2011-05
UF,2011-06-02,1,2010-2011,2011-06
UF,2011-06-05,1,2010-2011,2011-06
UF,2011-06-07,1,2010-2011,2011-06
UF,2011-06-12,1,2010-2011,2011-06
UF,2011-06-14,1,2010-2011,2011-06
UF,2011-07-07,1,2010-2011,2011-07
UF,2011-07-09,1,2010-2011,2011-07
UF,2011-07-14,1,2010-2011,2011-07
UF,2011-07-16,1,2010-2011,2011-07
UF,2011-07-28,1,2010-2011,2011-07
UF,2011-07-30,1,2010-2011,2011-07
UF,2011-08-22,1,2011-2012,2011-08
UF,2011-08-23,1,2011-2012,2011-08
UF,2011-08-24,1,2011-2012,2011-08
UF,2011-08-25,1,2011-2012,2011-08
UF,2011-08-26,1,2011-2012,2011-08
UF,2011-08-29,1,2011-2012,2011-08
UF,2011-08-30,1,2011-2012,2011-08
UF,2011-08-31,1,2011-2012,2011-08
UF,2011-09-01,1,2011-2012,2011-09
UF,2011-09-02,1,2011-2012,2011-09
UF,2011-09-06,1,2011-2012,2011-09
UF,2011-09-07,1,2011-2012,2011-09
UF,2011-09-08,1,2011-2012,2011-09
UF,2011-09-09,1,2011-2012,2011-09
UF,2011-09-12,1,2011-2012,2011-09
UF,2011-09-13,1,2011-2012,2011-09
UF,2011-09-14,1,2011-2012,2011-09
UF,2011-09-15,1,2011-2012,2011-09
UF,2011-09-16,1,2011-2012,2011-09
UF,2011-09-19,1,2011-2012,2011-09
UF,2011-09-20,1,2011-2012,2011-09
UF,2011-09-21,1,2011-2012,2011-09
UF,2011-09-22,1,2011-2012,2011-09
UF,2011-09-23,1,2011-2012,2011-09
UF,2011-09-26,1,2011-2012,2011-09
UF,2011-09-27,1,2011-2012,2011-09
UF,2011-09-28,1,2011-2012,2011-09
UF,2011-09-29,1,2011-2012,2011-09
UF,2011-09-30,1,2011-2012,2011-09
UF,2011-10-03,1,2011-2012,2011-10
UF,2011-10-04,1,2011-2012,2011-10
UF,2011-10-05,1,2011-2012,2011-10
UF,2011-10-06,1,2011-2012,2011-10
UF,2011-10-07,1,2011-2012,2011-10
UF,2011-10-10,1,2011-2012,2011-10
UF,2011-10-11,1,2011-2012,2011-10
UF,2011-10-12,1,2011-2012,2011-10
UF,2011-10-13,1,2011-2012,2011-10
UF,2011-10-14,1,2011-2012,2011-10
UF,2011-10-17,1,2011-2012,2011-10
UF,2011-10-18,1,2011-2012,2011-10
UF,2011-10-19,1,2011-2012,2011-10
UF,2011-10-20,1,2011-2012,2011-10
UF,2011-10-21,1,2011-2012,2011-10
UF,2011-10-24,1,2011-2012,2011-10
UF,2011-10-25,1,2011-2012,2011-10
UF,2011-10-26,1,2011-2012,2011-10
UF,2011-10-27,1,2011-2012,2011-10
UF,2011-10-28,1,2011-2012,2011-10
UF,2011-10-29,1,2011-2012,2011-10
UF,2011-11-01,1,2011-2012,2011-11
UF,2011-11-02,1,2011-2012,2011-11
UF,2011-11-03,1,2011-2012,2011-11
UF,2011-11-04,1,2011-2012,2011-11
UF,2011-11-07,1,2011-2012,2011-11
UF,2011-11-08,1,2011-2012,2011-11
UF,2011-11-09,1,2011-2012,2011-11
UF,2011-11-10,1,2011-2012,2011-11
UF,2011-11-14,1,2011-2012,2011-11
UF,2011-11-15,1,2011-2012,2011-11
UF,2011-11-16,1,2011-2012,2011-11
UF,2011-11-17,1,2011-2012,2011-11
UF,2011-11-18,1,2011-2012,2011-11
UF,2011-11-21,1,2011-2012,2011-11
