school,date,count,school_year,month
UCSD,2013-11-12,0,2013-2014,2013-11
UCSD,2013-11-14,1,2013-2014,2013-11
UCSD,2013-11-18,0,2013-2014,2013-11
UCSD,2013-11-21,0,2013-2014,2013-11
UCSD,2013-11-25,0,2013-2014,2013-11
UCSD,2013-12-02,0,2013-2014,2013-12
UCSD,2013-12-05,0,2013-2014,2013-12
UCSD,2014-01-06,1,2013-2014,2014-01
UCSD,2014-01-09,0,2013-2014,2014-01
UCSD,2014-01-13,0,2013-2014,2014-01
UCSD,2014-01-16,0,2013-2014,2014-01
UCSD,2014-01-21,0,2013-2014,2014-01
UCSD,2014-01-23,0,2013-2014,2014-01
UCSD,2014-01-30,0,2013-2014,2014-01
UCSD,2014-02-03,0,2013-2014,2014-02
UCSD,2014-02-06,0,2013-2014,2014-02
UCSD,2014-02-10,0,2013-2014,2014-02
UCSD,2014-02-13,0,2013-2014,2014-02
UCSD,2014-02-18,0,2013-2014,2014-02
UCSD,2014-02-20,1,2013-2014,2014-02
UCSD,2014-02-24,0,2013-2014,2014-02
UCSD,2014-02-27,0,2013-2014,2014-02
UCSD,2014-03-03,0,2013-2014,2014-03
UCSD,2014-03-06,0,2013-2014,2014-03
UCSD,2014-03-10,0,2013-2014,2014-03
UCSD,2014-03-13,0,2013-2014,2014-03
UCSD,2014-03-31,0,2013-2014,2014-03
UCSD,2014-04-03,0,2013-2014,2014-04
UCSD,2014-04-07,0,2013-2014,2014-04
UCSD,2014-04-10,0,2013-2014,2014-04
UCSD,2014-04-14,0,2013-2014,2014-04
UCSD,2014-04-17,0,2013-2014,2014-04
UCSD,2014-04-21,0,2013-2014,2014-04
UCSD,2014-04-24,0,2013-2014,2014-04
UCSD,2014-04-28,0,2013-2014,2014-04
UCSD,2014-05-01,0,2013-2014,2014-05
UCSD,2014-05-05,0,2013-2014,2014-05
UCSD,2014-05-08,0,2013-2014,2014-05
UCSD,2014-05-14,0,2013-2014,2014-05
UCSD,2014-05-19,0,2013-2014,2014-05
UCSD,2014-05-22,0,2013-2014,2014-05
UCSD,2014-05-27,1,2013-2014,2014-05
UCSD,2014-05-29,0,2013-2014,2014-05
UCSD,2014-06-02,0,2013-2014,2014-06
UCSD,2014-06-05,1,2013-2014,2014-06
UCSD,2014-09-20,0,2014-2015,2014-09
UCSD,2014-09-30,0,2014-2015,2014-09
UCSD,2014-10-06,0,2014-2015,2014-10
UCSD,2014-10-09,0,2014-2015,2014-10
UCSD,2014-10-13,1,2014-2015,2014-10
UCSD,2014-10-16,0,2014-2015,2014-10
UCSD,2014-10-20,0,2014-2015,2014-10
UCSD,2014-10-23,0,2014-2015,2014-10
UCSD,2014-10-27,0,2014-2015,2014-10
UCSD,2014-10-30,0,2014-2015,2014-10
UCSD,2014-11-03,0,2014-2015,2014-11
UCSD,2014-11-06,0,2014-2015,2014-11
UCSD,2014-11-10,0,2014-2015,2014-11
UCSD,2014-11-13,0,2014-2015,2014-11
UCSD,2014-11-17,0,2014-2015,2014-11
UCSD,2014-11-20,0,2014-2015,2014-11
UCSD,2014-11-24,0,2014-2015,2014-11
UCSD,2014-12-01,0,2014-2015,2014-12
UCSD,2014-12-04,0,2014-2015,2014-12
UCSD,2014-12-08,0,2014-2015,2014-12
UCSD,2014-12-11,0,2014-2015,2014-12
UCSD,2015-01-12,0,2014-2015,2015-01
UCSD,2015-01-15,0,2014-2015,2015-01
UCSD,2015-01-20,0,2014-2015,2015-01
UCSD,2015-01-22,0,2014-2015,2015-01
UCSD,2015-01-26,0,2014-2015,2015-01
UCSD,2015-01-29,0,2014-2015,2015-01
UCSD,2015-02-02,0,2014-2015,2015-02
UCSD,2015-02-05,0,2014-2015,2015-02
UCSD,2015-02-09,0,2014-2015,2015-02
UCSD,2015-02-17,0,2014-2015,2015-02
UCSD,2015-02-23,0,2014-2015,2015-02
UCSD,2015-02-26,0,2014-2015,2015-02
UCSD,2015-03-02,1,2014-2015,2015-03
UCSD,2015-03-05,0,2014-2015,2015-03
UCSD,2015-03-09,1,2014-2015,2015-03
UCSD,2015-03-12,0,2014-2015,2015-03
UCSD,2015-04-06,0,2014-2015,2015-04
UCSD,2015-04-09,0,2014-2015,2015-04
UCSD,2015-04-13,0,2014-2015,2015-04
UCSD,2015-04-16,0,2014-2015,2015-04
UCSD,2015-04-20,0,2014-2015,2015-04
UCSD,2015-04-23,0,2014-2015,2015-04
UCSD,2015-04-30,0,2014-2015,2015-04
UCSD,2015-05-05,0,2014-2015,2015-05
UCSD,2015-05-07,0,2014-2015,2015-05
UCSD,2015-05-11,0,2014-2015,2015-05
UCSD,2015-05-14,0,2014-2015,2015-05
UCSD,2015-05-18,0,2014-2015,2015-05
UCSD,2015-05-21,0,2014-2015,2015-05
UCSD,2015-05-26,0,2014-2015,2015-05
UCSD,2015-05-28,1,2014-2015,2015-05
UCSD,2015-06-01,0,2014-2015,2015-06
UCSD,2015-06-04,0,2014-2015,2015-06
UCSD,2015-09-24,0,2015-2016,2015-09
UCSD,2015-09-28,0,2015-2016,2015-09
UCSD,2015-10-01,0,2015-2016,2015-10
UCSD,2015-10-05,0,2015-2016,2015-10
UCSD,2015-10-08,0,2015-2016,2015-10
UCSD,2015-10-12,0,2015-2016,2015-10
UCSD,2015-10-15,0,2015-2016,2015-10
UCSD,2015-10-19,0,2015-2016,2015-10
UCSD,2015-10-22,0,2015-2016,2015-10
UCSD,2015-10-26,0,2015-2016,2015-10
UCSD,2015-10-29,0,2015-2016,2015-10
UCSD,2015-11-02,0,2015-2016,2015-11
UCSD,2015-11-05,1,2015-2016,2015-11
UCSD,2015-11-09,0,2015-2016,2015-11
UCSD,2015-11-12,0,2015-2016,2015-11
UCSD,2015-11-16,0,2015-2016,2015-11
UCSD,2015-11-19,0,2015-2016,2015-11
UCSD,2015-11-23,0,2015-2016,2015-11
UCSD,2015-11-30,1,2015-2016,2015-11
UCSD,2015-12-03,0,2015-2016,2015-12
UCSD,2016-01-14,1,2015-2016,2016-01
UCSD,2016-01-19,0,2015-2016,2016-01
UCSD,2016-01-21,0,2015-2016,2016-01
UCSD,2016-01-25,0,2015-2016,2016-01
UCSD,2016-01-28,0,2015-2016,2016-01
UCSD,2016-02-01,0,2015-2016,2016-02
UCSD,2016-02-04,0,2015-2016,2016-02
UCSD,2016-02-08,0,2015-2016,2016-02
UCSD,2016-02-11,0,2015-2016,2016-02
UCSD,2016-02-16,0,2015-2016,2016-02
UCSD,2016-02-18,0,2015-2016,2016-02
UCSD,2016-02-22,0,2015-2016,2016-02
UCSD,2016-02-25,0,2015-2016,2016-02
UCSD,2016-02-29,1,2015-2016,2016-02
UCSD,2016-03-03,0,2015-2016,2016-03
UCSD,2016-03-07,0,2015-2016,2016-03
UCSD,2016-03-10,0,2015-2016,2016-03
UCSD,2016-03-28,1,2015-2016,2016-03
UCSD,2016-03-31,0,2015-2016,2016-03
UCSD,2016-04-04,0,2015-2016,2016-04
UCSD,2016-04-07,0,2015-2016,2016-04
UCSD,2016-04-11,0,2015-2016,2016-04
UCSD,2016-04-14,0,2015-2016,2016-04
UCSD,2016-04-25,0,2015-2016,2016-04
UCSD,2016-04-28,0,2015-2016,2016-04
UCSD,2016-05-02,0,2015-2016,2016-05
UCSD,2016-05-05,1,2015-2016,2016-05
UCSD,2016-05-09,0,2015-2016,2016-05
UCSD,2016-05-12,0,2015-2016,2016-05
UCSD,2016-05-16,0,2015-2016,2016-05
UCSD,2016-05-19,0,2015-2016,2016-05
UCSD,2016-05-23,0,2015-2016,2016-05
UCSD,2016-05-26,0,2015-2016,2016-05
UCSD,2016-05-31,0,2015-2016,2016-05
UCSD,2016-06-02,0,2015-2016,2016-06
UCSD,2016-09-22,0,2016-2017,2016-09
UCSD,2016-09-26,0,2016-2017,2016-09
UCSD,2016-09-29,0,2016-2017,2016-09
UCSD,2016-10-03,0,2016-2017,2016-10
UCSD,2016-10-06,0,2016-2017,2016-10
UCSD,2016-10-10,0,2016-2017,2016-10
UCSD,2016-10-13,0,2016-2017,2016-10
UCSD,2016-10-17,0,2016-2017,2016-10
UCSD,2016-10-20,0,2016-2017,2016-10
UCSD,2016-10-23,1,2016-2017,2016-10
UCSD,2016-10-27,0,2016-2017,2016-10
UCSD,2016-10-31,0,2016-2017,2016-10
UCSD,2016-11-03,0,2016-2017,2016-11
UCSD,2016-11-07,0,2016-2017,2016-11
UCSD,2016-11-10,0,2016-2017,2016-11
UCSD,2016-11-14,0,2016-2017,2016-11
UCSD,2016-11-17,0,2016-2017,2016-11
UCSD,2016-11-21,0,2016-2017,2016-11
UCSD,2016-11-28,0,2016-2017,2016-11
UCSD,2016-12-01,0,2016-2017,2016-12
UCSD,2017-01-09,0,2016-2017,2017-01
UCSD,2017-01-17,0,2016-2017,2017-01
UCSD,2017-01-23,0,2016-2017,2017-01
UCSD,2017-01-30,0,2016-2017,2017-01
UCSD,2017-02-06,0,2016-2017,2017-02
UCSD,2017-02-13,0,2016-2017,2017-02
UCSD,2017-02-21,0,2016-2017,2017-02
UCSD,2017-02-27,0,2016-2017,2017-02
UCSD,2017-03-06,0,2016-2017,2017-03
UCSD,2017-03-13,1,2016-2017,2017-03
UCSD,2017-04-03,0,2016-2017,2017-04
UCSD,2017-04-10,0,2016-2017,2017-04
UCSD,2017-04-17,0,2016-2017,2017-04
UCSD,2017-05-01,0,2016-2017,2017-05
UCSD,2017-05-14,0,2016-2017,2017-05
UCSD,2017-05-22,0,2016-2017,2017-05
UCSD,2017-05-30,1,2016-2017,2017-05
