school,date,count,school_year,month
GW,2017-08-31,0,2017-2018,2017-08
GW,2017-09-05,0,2017-2018,2017-09
GW,2017-09-07,0,2017-2018,2017-09
GW,2017-09-11,0,2017-2018,2017-09
GW,2017-09-14,0,2017-2018,2017-09
GW,2017-09-18,0,2017-2018,2017-09
GW,2017-09-21,0,2017-2018,2017-09
GW,2017-09-25,0,2017-2018,2017-09
GW,2017-09-28,0,2017-2018,2017-09
GW,2017-10-02,0,2017-2018,2017-10
GW,2017-10-05,0,2017-2018,2017-10
GW,2017-10-12,0,2017-2018,2017-10
GW,2017-10-16,0,2017-2018,2017-10
GW,2017-10-19,0,2017-2018,2017-10
GW,2017-10-23,0,2017-2018,2017-10
GW,2017-10-26,0,2017-2018,2017-10
GW,2017-10-30,0,2017-2018,2017-10
GW,2017-11-02,0,2017-2018,2017-11
GW,2017-11-06,0,2017-2018,2017-11
GW,2017-11-09,0,2017-2018,2017-11
GW,2017-11-13,0,2017-2018,2017-11
GW,2017-11-16,0,2017-2018,2017-11
GW,2017-11-20,0,2017-2018,2017-11
GW,2017-11-30,0,2017-2018,2017-11
GW,2017-12-04,0,2017-2018,2017-12
GW,2017-12-07,0,2017-2018,2017-12
GW,2018-01-16,0,2017-2018,2018-01
GW,2018-01-18,0,2017-2018,2018-01
GW,2018-01-22,0,2017-2018,2018-01
GW,2018-01-25,0,2017-2018,2018-01
GW,2018-01-29,0,2017-2018,2018-01
GW,2018-02-01,0,2017-2018,2018-02
GW,2018-02-05,0,2017-2018,2018-02
GW,2018-02-08,0,2017-2018,2018-02
GW,2018-02-12,0,2017-2018,2018-02
GW,2018-02-15,0,2017-2018,2018-02
GW,2018-02-20,0,2017-2018,2018-02
GW,2018-02-22,0,2017-2018,2018-02
GW,2018-02-26,0,2017-2018,2018-02
GW,2018-03-01,0,2017-2018,2018-03
GW,2018-03-05,0,2017-2018,2018-03
GW,2018-03-08,0,2017-2018,2018-03
GW,2018-03-22,0,2017-2018,2018-03
GW,2018-03-26,0,2017-2018,2018-03
GW,2018-04-02,0,2017-2018,2018-04
GW,2018-04-05,0,2017-2018,2018-04
GW,2018-04-09,0,2017-2018,2018-04
GW,2018-04-12,0,2017-2018,2018-04
GW,2018-04-16,0,2017-2018,2018-04
GW,2018-04-19,0,2017-2018,2018-04
GW,2018-04-23,0,2017-2018,2018-04
GW,2018-04-26,0,2017-2018,2018-04
GW,2018-04-30,0,2017-2018,2018-04
GW,2018-05-03,0,2017-2018,2018-05
GW,2018-05-14,0,2017-2018,2018-05
GW,2018-05-21,0,2017-2018,2018-05
GW,2018-06-11,0,2017-2018,2018-06
GW,2018-08-27,0,2018-2019,2018-08
GW,2018-08-30,0,2018-2019,2018-08
GW,2018-09-04,0,2018-2019,2018-09
GW,2018-09-06,0,2018-2019,2018-09
GW,2018-09-10,0,2018-2019,2018-09
GW,2018-09-13,0,2018-2019,2018-09
GW,2018-09-17,0,2018-2019,2018-09
GW,2018-09-20,0,2018-2019,2018-09
GW,2018-09-24,0,2018-2019,2018-09
GW,2018-09-27,0,2018-2019,2018-09
GW,2018-10-01,0,2018-2019,2018-10
GW,2018-10-04,0,2018-2019,2018-10
GW,2018-10-11,0,2018-2019,2018-10
GW,2018-10-15,0,2018-2019,2018-10
GW,2018-10-18,0,2018-2019,2018-10
GW,2018-10-22,0,2018-2019,2018-10
GW,2018-10-25,0,2018-2019,2018-10
GW,2018-10-29,0,2018-2019,2018-10
GW,2018-11-01,0,2018-2019,2018-11
GW,2018-11-05,0,2018-2019,2018-11
GW,2018-11-08,0,2018-2019,2018-11
GW,2018-11-12,0,2018-2019,2018-11
GW,2018-11-15,0,2018-2019,2018-11
GW,2018-11-19,0,2018-2019,2018-11
GW,2018-11-29,0,2018-2019,2018-11
GW,2018-12-03,0,2018-2019,2018-12
GW,2018-12-06,0,2018-2019,2018-12
GW,2018-12-10,0,2018-2019,2018-12
GW,2019-01-14,0,2018-2019,2019-01
GW,2019-01-17,0,2018-2019,2019-01
GW,2019-01-22,0,2018-2019,2019-01
GW,2019-01-24,0,2018-2019,2019-01
GW,2019-01-28,0,2018-2019,2019-01
GW,2019-01-31,0,2018-2019,2019-01
GW,2019-02-04,0,2018-2019,2019-02
GW,2019-02-07,0,2018-2019,2019-02
GW,2019-02-11,0,2018-2019,2019-02
GW,2019-02-14,0,2018-2019,2019-02
GW,2019-02-19,0,2018-2019,2019-02
GW,2019-02-21,0,2018-2019,2019-02
GW,2019-02-25,0,2018-2019,2019-02
GW,2019-02-28,0,2018-2019,2019-02
GW,2019-03-04,0,2018-2019,2019-03
GW,2019-03-07,0,2018-2019,2019-03
GW,2019-03-21,0,2018-2019,2019-03
GW,2019-03-25,0,2018-2019,2019-03
GW,2019-03-28,0,2018-2019,2019-03
GW,2019-04-01,0,2018-2019,2019-04
GW,2019-04-04,0,2018-2019,2019-04
GW,2019-04-08,0,2018-2019,2019-04
GW,2019-04-11,0,2018-2019,2019-04
GW,2019-04-15,0,2018-2019,2019-04
GW,2019-04-18,0,2018-2019,2019-04
GW,2019-04-22,0,2018-2019,2019-04
GW,2019-04-29,0,2018-2019,2019-04
GW,2019-05-02,0,2018-2019,2019-05
GW,2019-05-13,0,2018-2019,2019-05
GW,2019-05-20,0,2018-2019,2019-05
GW,2019-08-19,0,2019-2020,2019-08
GW,2019-08-26,0,2019-2020,2019-08
GW,2019-08-29,0,2019-2020,2019-08
GW,2019-09-03,0,2019-2020,2019-09
GW,2019-09-05,0,2019-2020,2019-09
GW,2019-09-09,0,2019-2020,2019-09
GW,2019-09-12,0,2019-2020,2019-09
GW,2019-09-16,0,2019-2020,2019-09
GW,2019-09-19,0,2019-2020,2019-09
GW,2019-09-23,0,2019-2020,2019-09
GW,2019-09-26,0,2019-2020,2019-09
GW,2019-09-30,0,2019-2020,2019-09
GW,2019-10-03,0,2019-2020,2019-10
GW,2019-10-07,0,2019-2020,2019-10
GW,2019-10-10,0,2019-2020,2019-10
GW,2019-10-14,0,2019-2020,2019-10
GW,2019-10-17,0,2019-2020,2019-10
GW,2019-10-24,0,2019-2020,2019-10
