school,date,count,school_year,month
York,2018-05-18,0,2017-2018,2018-05
York,2018-05-20,0,2017-2018,2018-05
York,2018-09-28,0,2018-2019,2018-09
York,2018-09-29,0,2018-2019,2018-09
York,2018-09-30,0,2018-2019,2018-09
York,2018-10-31,0,2018-2019,2018-10
York,2018-11-28,0,2018-2019,2018-11
York,2018-11-30,0,2018-2019,2018-11
York,2018-12-01,0,2018-2019,2018-12
York,2018-12-14,0,2018-2019,2018-12
York,2019-01-27,0,2018-2019,2019-01
York,2019-01-30,0,2018-2019,2019-01
York,2019-01-31,0,2018-2019,2019-01
York,2019-02-15,0,2018-2019,2019-02
York,2019-02-27,0,2018-2019,2019-02
York,2019-02-28,0,2018-2019,2019-02
York,2019-03-27,0,2018-2019,2019-03
York,2019-03-28,0,2018-2019,2019-03
York,2019-03-29,1,2018-2019,2019-03
York,2019-09-25,0,2019-2020,2019-09
York,2019-09-26,0,2019-2020,2019-09
York,2019-09-27,0,2019-2020,2019-09
York,2019-10-23,0,2019-2020,2019-10
York,2019-10-30,0,2019-2020,2019-10
York,2019-10-31,0,2019-2020,2019-10
York,2019-11-27,0,2019-2020,2019-11
York,2019-11-28,0,2019-2020,2019-11
York,2020-01-28,0,2019-2020,2020-01
York,2020-01-29,0,2019-2020,2020-01
York,2020-01-30,0,2019-2020,2020-01
York,2020-02-25,0,2019-2020,2020-02
York,2020-02-26,0,2019-2020,2020-02
York,2020-02-27,0,2019-2020,2020-02
York,2020-03-13,0,2019-2020,2020-03
York,2020-03-19,0,2019-2020,2020-03
York,2020-03-20,0,2019-2020,2020-03
York,2020-03-27,0,2019-2020,2020-03
York,2020-09-26,0,2020-2021,2020-09
York,2020-09-27,0,2020-2021,2020-09
York,2020-09-28,0,2020-2021,2020-09
York,2020-09-29,0,2020-2021,2020-09
York,2020-09-30,0,2020-2021,2020-09
York,2020-10-26,0,2020-2021,2020-10
York,2020-10-27,0,2020-2021,2020-10
York,2020-10-28,0,2020-2021,2020-10
York,2020-10-29,0,2020-2021,2020-10
York,2020-10-30,0,2020-2021,2020-10
York,2020-10-31,0,2020-2021,2020-10
York,2020-11-25,0,2020-2021,2020-11
York,2020-11-26,0,2020-2021,2020-11
York,2020-11-27,0,2020-2021,2020-11
York,2020-11-28,0,2020-2021,2020-11
York,2020-11-29,0,2020-2021,2020-11
York,2020-11-30,0,2020-2021,2020-11
York,2020-12-01,0,2020-2021,2020-12
York,2020-12-02,0,2020-2021,2020-12
York,2020-12-03,0,2020-2021,2020-12
York,2020-12-04,0,2020-2021,2020-12
York,2020-12-05,0,2020-2021,2020-12
York,2020-12-06,0,2020-2021,2020-12
York,2021-01-27,0,2020-2021,2021-01
York,2021-01-28,0,2020-2021,2021-01
York,2021-01-29,0,2020-2021,2021-01
York,2021-01-30,0,2020-2021,2021-01
York,2021-01-31,0,2020-2021,2021-01
York,2021-02-24,0,2020-2021,2021-02
York,2021-02-25,0,2020-2021,2021-02
York,2021-02-26,0,2020-2021,2021-02
York,2021-02-27,0,2020-2021,2021-02
York,2021-02-28,0,2020-2021,2021-02
York,2021-03-26,0,2020-2021,2021-03
York,2021-03-27,0,2020-2021,2021-03
York,2021-03-28,0,2020-2021,2021-03
York,2021-03-29,0,2020-2021,2021-03
York,2021-03-30,0,2020-2021,2021-03
York,2021-03-31,0,2020-2021,2021-03
York,2021-04-07,0,2020-2021,2021-04
York,2021-04-08,0,2020-2021,2021-04
York,2021-04-09,0,2020-2021,2021-04
York,2021-04-10,0,2020-2021,2021-04
York,2021-04-11,0,2020-2021,2021-04
York,2021-05-16,0,2020-2021,2021-05
York,2021-05-17,0,2020-2021,2021-05
York,2021-05-19,0,2020-2021,2021-05
York,2021-05-20,0,2020-2021,2021-05
York,2021-05-22,0,2020-2021,2021-05
York,2021-05-24,0,2020-2021,2021-05
York,2021-05-26,0,2020-2021,2021-05
York,2021-05-27,0,2020-2021,2021-05
York,2021-05-29,0,2020-2021,2021-05
York,2021-05-30,0,2020-2021,2021-05
York,2021-06-12,0,2020-2021,2021-06
York,2021-06-14,0,2020-2021,2021-06
York,2021-06-16,0,2020-2021,2021-06
York,2021-06-18,0,2020-2021,2021-06
York,2021-06-21,0,2020-2021,2021-06
York,2021-06-23,0,2020-2021,2021-06
York,2021-06-25,0,2020-2021,2021-06
York,2021-06-27,0,2020-2021,2021-06
York,2021-06-28,0,2020-2021,2021-06
York,2021-06-29,0,2020-2021,2021-06
York,2021-07-07,0,2020-2021,2021-07
York,2021-07-09,0,2020-2021,2021-07
York,2021-07-11,0,2020-2021,2021-07
York,2021-07-13,0,2020-2021,2021-07
York,2021-07-16,0,2020-2021,2021-07
York,2021-07-19,0,2020-2021,2021-07
York,2021-07-21,0,2020-2021,2021-07
York,2021-07-23,0,2020-2021,2021-07
York,2021-07-25,0,2020-2021,2021-07
York,2021-07-27,0,2020-2021,2021-07
York,2021-08-06,0,2021-2022,2021-08
York,2021-08-13,0,2021-2022,2021-08
York,2021-08-20,0,2021-2022,2021-08
York,2021-08-27,0,2021-2022,2021-08
York,2021-09-22,0,2021-2022,2021-09
York,2021-09-23,0,2021-2022,2021-09
York,2021-09-26,0,2021-2022,2021-09
York,2021-09-27,0,2021-2022,2021-09
York,2021-09-28,0,2021-2022,2021-09
York,2021-09-29,0,2021-2022,2021-09
York,2021-09-30,0,2021-2022,2021-09
York,2021-10-18,0,2021-2022,2021-10
York,2021-10-19,0,2021-2022,2021-10
York,2021-10-20,0,2021-2022,2021-10
York,2021-10-21,0,2021-2022,2021-10
York,2021-10-25,0,2021-2022,2021-10
York,2021-10-26,0,2021-2022,2021-10
York,2021-10-27,0,2021-2022,2021-10
York,2021-10-28,0,2021-2022,2021-10
York,2021-10-29,0,2021-2022,2021-10
York,2021-10-31,0,2021-2022,2021-10
York,2021-11-24,0,2021-2022,2021-11
York,2021-11-25,0,2021-2022,2021-11
York,2021-11-26,0,2021-2022,2021-11
York,2021-11-27,0,2021-2022,2021-11
York,2021-11-28,0,2021-2022,2021-11
York,2021-11-29,0,2021-2022,2021-11
York,2021-11-30,0,2021-2022,2021-11
York,2021-12-01,0,2021-2022,2021-12
York,2021-12-02,0,2021-2022,2021-12
York,2021-12-03,0,2021-2022,2021-12
York,2021-12-06,0,2021-2022,2021-12
York,2021-12-07,0,2021-2022,2021-12
York,2022-01-27,0,2021-2022,2022-01
York,2022-01-28,0,2021-2022,2022-01
York,2022-01-29,0,2021-2022,2022-01
York,2022-01-30,0,2021-2022,2022-01
York,2022-01-31,0,2021-2022,2022-01
York,2022-02-18,0,2021-2022,2022-02
York,2022-02-19,0,2021-2022,2022-02
York,2022-02-20,0,2021-2022,2022-02
York,2022-02-21,0,2021-2022,2022-02
York,2022-02-22,0,2021-2022,2022-02
