school,date,count,school_year,month
Georgetown,2011-10-11,1,2011-2012,2011-10
Georgetown,2011-10-12,1,2011-2012,2011-10
Georgetown,2011-10-14,1,2011-2012,2011-10
Georgetown,2011-10-18,1,2011-2012,2011-10
Georgetown,2011-10-20,1,2011-2012,2011-10
Georgetown,2011-10-21,1,2011-2012,2011-10
Georgetown,2011-10-23,1,2011-2012,2011-10
Georgetown,2011-10-24,1,2011-2012,2011-10
Georgetown,2011-10-25,1,2011-2012,2011-10
Georgetown,2011-10-28,1,2011-2012,2011-10
Georgetown,2011-10-29,1,2011-2012,2011-10
Georgetown,2011-10-30,1,2011-2012,2011-10
Georgetown,2011-10-31,1,2011-2012,2011-10
Georgetown,2011-11-02,1,2011-2012,2011-11
Georgetown,2011-11-03,1,2011-2012,2011-11
Georgetown,2011-11-07,1,2011-2012,2011-11
Georgetown,2011-11-08,1,2011-2012,2011-11
Georgetown,2011-11-09,1,2011-2012,2011-11
Georgetown,2011-11-10,1,2011-2012,2011-11
Georgetown,2011-11-11,1,2011-2012,2011-11
Georgetown,2011-11-14,1,2011-2012,2011-11
Georgetown,2011-11-16,1,2011-2012,2011-11
Georgetown,2011-11-17,1,2011-2012,2011-11
Georgetown,2011-11-18,1,2011-2012,2011-11
Georgetown,2011-11-19,1,2011-2012,2011-11
Georgetown,2011-11-20,1,2011-2012,2011-11
Georgetown,2011-11-21,1,2011-2012,2011-11
Georgetown,2011-11-22,1,2011-2012,2011-11
Georgetown,2011-11-23,1,2011-2012,2011-11
Georgetown,2011-11-24,1,2011-2012,2011-11
Georgetown,2011-11-26,1,2011-2012,2011-11
Georgetown,2011-11-30,1,2011-2012,2011-11
Georgetown,2011-12-01,1,2011-2012,2011-12
Georgetown,2011-12-02,1,2011-2012,2011-12
Georgetown,2011-12-04,1,2011-2012,2011-12
Georgetown,2011-12-05,1,2011-2012,2011-12
Georgetown,2011-12-06,1,2011-2012,2011-12
Georgetown,2011-12-07,1,2011-2012,2011-12
Georgetown,2011-12-13,1,2011-2012,2011-12
Georgetown,2011-12-14,1,2011-2012,2011-12
Georgetown,2011-12-15,1,2011-2012,2011-12
Georgetown,2011-12-16,1,2011-2012,2011-12
Georgetown,2011-12-21,1,2011-2012,2011-12
Georgetown,2011-12-22,1,2011-2012,2011-12
Georgetown,2011-12-28,1,2011-2012,2011-12
Georgetown,2012-01-11,1,2011-2012,2012-01
Georgetown,2012-01-19,1,2011-2012,2012-01
Georgetown,2012-01-20,1,2011-2012,2012-01
Georgetown,2012-01-21,1,2011-2012,2012-01
Georgetown,2012-01-22,1,2011-2012,2012-01
Georgetown,2012-01-24,1,2011-2012,2012-01
Georgetown,2012-01-26,1,2011-2012,2012-01
Georgetown,2012-01-27,1,2011-2012,2012-01
Georgetown,2012-01-29,1,2011-2012,2012-01
Georgetown,2012-01-30,1,2011-2012,2012-01
Georgetown,2012-01-31,1,2011-2012,2012-01
Georgetown,2012-02-02,1,2011-2012,2012-02
Georgetown,2012-02-03,1,2011-2012,2012-02
Georgetown,2012-02-04,1,2011-2012,2012-02
Georgetown,2012-02-05,1,2011-2012,2012-02
Georgetown,2012-02-06,1,2011-2012,2012-02
Georgetown,2012-02-07,1,2011-2012,2012-02
Georgetown,2012-02-08,1,2011-2012,2012-02
Georgetown,2012-02-10,1,2011-2012,2012-02
Georgetown,2012-02-14,1,2011-2012,2012-02
Georgetown,2012-02-16,1,2011-2012,2012-02
Georgetown,2012-02-17,1,2011-2012,2012-02
Georgetown,2012-02-18,1,2011-2012,2012-02
Georgetown,2012-02-24,1,2011-2012,2012-02
Georgetown,2012-02-26,1,2011-2012,2012-02
Georgetown,2012-02-27,1,2011-2012,2012-02
Georgetown,2012-02-28,1,2011-2012,2012-02
Georgetown,2012-02-29,1,2011-2012,2012-02
