,school,date,count,positive,negative,neutral
332,CMU,2022-11-21,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
333,CMU,2022-12-05,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
334,CMU,2023-01-30,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
335,CMU,2023-02-06,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
336,CMU,2023-02-13,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
337,CMU,2023-02-20,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
338,CMU,2023-02-27,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
339,CMU,2023-03-20,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
340,CMU,2023-03-27,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
341,CMU,2023-04-03,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
342,CMU,2023-04-10,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
343,CMU,2023-04-17,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
344,CMU,2023-04-24,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
345,CMU,2023-05-01,0,0.25322896242141724,0.3631725311279297,0.36474889516830444
