,date,positive,negative,neutral
88,2012-04-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
89,2012-08-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
90,2012-08-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
91,2012-09-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
92,2012-09-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
93,2012-09-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
94,2012-10-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
95,2012-10-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
96,2012-10-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
97,2012-10-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
98,2012-11-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
99,2012-11-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
100,2012-11-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
101,2012-12-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
102,2013-01-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
103,2013-01-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
104,2013-02-04,0.3304932713508606,0.17113542556762695,0.14422890543937683
105,2013-02-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
106,2013-02-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
107,2013-02-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
108,2013-03-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
109,2013-03-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
110,2013-04-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
111,2013-04-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
112,2013-04-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
113,2013-04-22,0.25322896242141724,0.3631725311279297,0.36474889516830444
114,2013-04-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
115,2013-08-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
116,2013-08-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
117,2013-09-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
118,2013-09-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
119,2013-09-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
120,2013-09-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
121,2013-10-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
122,2013-10-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
123,2013-10-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
124,2013-11-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
125,2013-11-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
126,2013-11-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
127,2013-11-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
128,2014-01-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
129,2014-01-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
130,2014-02-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
131,2014-02-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
132,2014-02-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
133,2014-02-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
134,2014-03-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
135,2014-03-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
136,2014-03-31,0.25322896242141724,0.3631725311279297,0.36474889516830444
137,2014-04-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
138,2014-04-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
139,2014-04-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
140,2014-04-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
141,2014-08-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
142,2014-08-25,0.3304932713508606,0.17113542556762695,0.14422890543937683
143,2014-09-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
144,2014-09-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
145,2014-09-22,0.25322896242141724,0.3631725311279297,0.36474889516830444
146,2014-09-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
147,2014-10-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
148,2014-10-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
149,2014-10-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
150,2014-11-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
151,2014-11-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
152,2014-11-17,0.3304932713508606,0.17113542556762695,0.14422890543937683
153,2014-11-24,0.3304932713508606,0.17113542556762695,0.14422890543937683
154,2015-01-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
155,2015-02-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
156,2015-02-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
157,2015-02-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
158,2015-02-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
159,2015-03-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
160,2015-03-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
161,2015-03-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
162,2015-04-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
163,2015-04-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
164,2015-04-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
165,2015-04-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
166,2015-08-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
167,2015-08-31,0.25322896242141724,0.3631725311279297,0.36474889516830444
168,2015-09-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
169,2015-09-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
170,2015-09-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
171,2015-10-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
172,2015-10-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
173,2015-10-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
174,2015-11-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
175,2015-11-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
176,2015-11-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
177,2015-12-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
178,2016-01-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
179,2016-02-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
180,2016-02-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
181,2016-02-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
182,2016-02-22,0.25322896242141724,0.3631725311279297,0.36474889516830444
183,2016-02-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
184,2016-03-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
185,2016-03-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
186,2016-04-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
187,2016-04-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
188,2016-04-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
189,2016-04-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
190,2016-08-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
191,2016-08-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
192,2016-09-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
193,2016-09-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
194,2016-09-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
195,2016-10-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
196,2016-10-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
197,2016-10-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
198,2016-11-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
199,2016-11-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
200,2016-11-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
201,2016-12-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
202,2017-01-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
203,2017-02-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
204,2017-02-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
205,2017-02-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
206,2017-02-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
207,2017-03-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
208,2017-03-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
209,2017-04-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
210,2017-04-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
211,2017-04-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
212,2017-04-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
213,2017-05-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
214,2017-09-11,0.3304932713508606,0.17113542556762695,0.14422890543937683
215,2017-09-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
216,2017-09-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
217,2017-10-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
218,2017-10-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
219,2017-10-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
220,2017-11-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
221,2017-11-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
222,2017-11-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
223,2017-12-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
224,2018-01-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
225,2018-02-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
226,2018-02-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
227,2018-02-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
228,2018-02-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
229,2018-03-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
230,2018-03-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
231,2018-04-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
232,2018-04-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
233,2018-04-16,0.3304932713508606,0.17113542556762695,0.14422890543937683
234,2018-04-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
235,2018-04-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
236,2018-08-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
237,2018-09-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
238,2018-09-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
239,2018-09-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
240,2018-10-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
241,2018-10-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
242,2018-10-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
243,2018-10-29,0.3304932713508606,0.17113542556762695,0.14422890543937683
244,2018-11-05,0.3304932713508606,0.17113542556762695,0.14422890543937683
245,2018-11-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
246,2018-11-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
247,2018-12-03,0.3304932713508606,0.17113542556762695,0.14422890543937683
248,2019-01-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
249,2019-02-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
250,2019-02-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
251,2019-02-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
252,2019-02-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
253,2019-03-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
254,2019-03-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
255,2019-04-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
256,2019-04-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
257,2019-04-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
258,2019-04-29,0.25322896242141724,0.3631725311279297,0.36474889516830444
259,2019-08-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
260,2019-09-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
261,2019-09-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
262,2019-09-23,0.25322896242141724,0.3631725311279297,0.36474889516830444
263,2019-09-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
264,2019-10-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
265,2019-10-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
266,2019-10-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
267,2019-11-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
268,2019-11-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
269,2019-11-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
270,2019-11-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
271,2020-01-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
272,2020-02-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
273,2020-02-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
274,2020-02-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
275,2020-02-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
276,2020-03-02,0.25322896242141724,0.3631725311279297,0.36474889516830444
277,2020-04-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
278,2020-06-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
279,2020-08-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
280,2020-09-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
281,2020-09-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
282,2020-09-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
283,2020-09-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
284,2020-10-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
285,2020-10-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
286,2020-11-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
287,2020-11-09,0.25322896242141724,0.3631725311279297,0.36474889516830444
288,2020-11-16,0.25322896242141724,0.3631725311279297,0.36474889516830444
289,2020-12-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
290,2021-01-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
291,2021-02-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
292,2021-02-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
293,2021-02-22,0.25322896242141724,0.3631725311279297,0.36474889516830444
294,2021-03-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
295,2021-03-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
296,2021-03-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
297,2021-03-29,0.3304932713508606,0.17113542556762695,0.14422890543937683
298,2021-04-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
299,2021-04-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
300,2021-04-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
301,2021-04-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
302,2021-05-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
303,2021-05-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
304,2021-09-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
305,2021-09-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
306,2021-10-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
307,2021-10-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
308,2021-10-25,0.3304932713508606,0.17113542556762695,0.14422890543937683
309,2021-11-01,0.3304932713508606,0.17113542556762695,0.14422890543937683
310,2021-11-08,0.25322896242141724,0.3631725311279297,0.36474889516830444
311,2021-11-15,0.25322896242141724,0.3631725311279297,0.36474889516830444
312,2021-11-22,0.25322896242141724,0.3631725311279297,0.36474889516830444
313,2022-01-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
314,2022-02-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
315,2022-02-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
316,2022-02-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
317,2022-02-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
318,2022-03-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
319,2022-03-28,0.25322896242141724,0.3631725311279297,0.36474889516830444
320,2022-04-04,0.25322896242141724,0.3631725311279297,0.36474889516830444
321,2022-04-11,0.25322896242141724,0.3631725311279297,0.36474889516830444
322,2022-04-18,0.25322896242141724,0.3631725311279297,0.36474889516830444
323,2022-04-25,0.25322896242141724,0.3631725311279297,0.36474889516830444
324,2022-09-12,0.25322896242141724,0.3631725311279297,0.36474889516830444
325,2022-09-19,0.25322896242141724,0.3631725311279297,0.36474889516830444
326,2022-09-26,0.25322896242141724,0.3631725311279297,0.36474889516830444
327,2022-10-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
328,2022-10-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
329,2022-10-31,0.25322896242141724,0.3631725311279297,0.36474889516830444
330,2022-11-07,0.25322896242141724,0.3631725311279297,0.36474889516830444
331,2022-11-14,0.25322896242141724,0.3631725311279297,0.36474889516830444
332,2022-11-21,0.25322896242141724,0.3631725311279297,0.36474889516830444
333,2022-12-05,0.25322896242141724,0.3631725311279297,0.36474889516830444
334,2023-01-30,0.25322896242141724,0.3631725311279297,0.36474889516830444
335,2023-02-06,0.25322896242141724,0.3631725311279297,0.36474889516830444
336,2023-02-13,0.25322896242141724,0.3631725311279297,0.36474889516830444
337,2023-02-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
338,2023-02-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
339,2023-03-20,0.25322896242141724,0.3631725311279297,0.36474889516830444
340,2023-03-27,0.25322896242141724,0.3631725311279297,0.36474889516830444
341,2023-04-03,0.25322896242141724,0.3631725311279297,0.36474889516830444
342,2023-04-10,0.25322896242141724,0.3631725311279297,0.36474889516830444
343,2023-04-17,0.25322896242141724,0.3631725311279297,0.36474889516830444
344,2023-04-24,0.25322896242141724,0.3631725311279297,0.36474889516830444
345,2023-05-01,0.25322896242141724,0.3631725311279297,0.36474889516830444
